subaccount,sub_act,bs_pl,allocate,mapping,bu
"D239BS09C01","D239BS09D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS09D71","D239BS09D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS28C01","D239BS28D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS32C01","D239BS32D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS53C01","D239BS53D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS53D71","D239BS53D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS55C01","D239BS55D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS55D71","D239BS55D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS56C01","D239BS56D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239BS56D71","D239BS56D71","PL","SwineFarm_Hoa Binh 1","Hoa Binh","North 2"
"D239C000P00","D239C000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D239C000P00","D239C000P00","PL","PoultryFarm_Nguyen Quang Toi","Outsource_color","NorthBroiler"
"D239C000P11","D239C000P11","PL","PoultryFarm_Nguyen Quang Toi","Outsource_color","NorthBroiler"
"D242R000P00","D242R000P00","PL","PoultryFarm_Phan Hai Quyen","Outsource_color","NorthBroiler"
"D242S000P00","D242S000P00","PL","PoultryFarm_Vu Cong Thanh","Outsource_color","NorthBroiler"
"D242T000P00","D242T000P00","PL","PoultryFarm_Khuat Ha Thanh","Outsource_color","NorthBroiler"
"D242U000P00","D242U000P00","PL","PoultryFarm_Nguyen Thi May","Outsource_color","NorthBroiler"
"D242V000P00","D242V000P00","PL","PoultryFarm_Nguyen Van Tai","Outsource_color","NorthBroiler"
"D242W000P00","D242W000P00","PL","PoultryFarm_Nguyen Van Cuong","Outsource_color","NorthBroiler"
"D244C000P00","D244C000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244C000P00","D244C000P00","PL","PoultryFarm_Nguyen Van Ngoc","Outsource_color","NorthBroiler"
"D244C000P11","D244C000P11","PL","PoultryFarm_Nguyen Van Ngoc","Outsource_color","NorthBroiler"
"D244C000P12","D244C000P12","PL","PoultryFarm_Nguyen Van Ngoc","Outsource_color","NorthBroiler"
"D244D000P00","D244D000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244D000P00","D244D000P00","PL","PoultryFarm_Nguyen Van Thach","Outsource_color","NorthBroiler"
"D244D000P11","D244D000P11","PL","PoultryFarm_Nguyen Van Thach","Outsource_color","NorthBroiler"
"D244D000P12","D244D000P12","PL","PoultryFarm_Nguyen Van Thach","Outsource_color","NorthBroiler"
"D244E000P00","D244E000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244E000P00","D244E000P00","PL","PoultryFarm_Kim Thi Thuy My","Outsource_color","NorthBroiler"
"D244E000P11","D244E000P11","PL","PoultryFarm_Kim Thi Thuy My","Outsource_color","NorthBroiler"
"D244E000P12","D244E000P12","PL","PoultryFarm_Kim Thi Thuy My","Outsource_color","NorthBroiler"
"D244F000P00","D244F000P00","PL","PoultryFarm_Doan Van Lap","Outsource_color","NorthBroiler"
"D244G000P00","D244G000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244G000P00","D244G000P00","PL","PoultryFarm_Nguyen Quang Toi 5","Outsource_color","NorthBroiler"
"D244G000P11","D244G000P11","PL","PoultryFarm_Nguyen Quang Toi 5","Outsource_color","NorthBroiler"
"D244G000P12","D244G000P12","PL","PoultryFarm_Nguyen Quang Toi 5","Outsource_color","NorthBroiler"
"D244H000P00","D244H000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244H000P00","D244H000P00","PL","PoultryFarm_Nguyen Quang Toi 4","Outsource_color","NorthBroiler"
"D244H000P11","D244H000P11","PL","PoultryFarm_Nguyen Quang Toi 4","Outsource_color","NorthBroiler"
"D244H000P12","D244H000P12","PL","PoultryFarm_Nguyen Quang Toi 4","Outsource_color","NorthBroiler"
"D244I000P00","D244I000P00","PL","PoultryFarm_Nguyen Quan Van","Outsource_color","NorthBroiler"
"D244J000P00","D244J000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244J000P00","D244J000P00","PL","PoultryFarm_Nguyen Quang Toi 3","Outsource_color","NorthBroiler"
"D244J000P11","D244J000P11","PL","PoultryFarm_Nguyen Quang Toi 3","Outsource_color","NorthBroiler"
"D244J000P12","D244J000P12","PL","PoultryFarm_Nguyen Quang Toi 3","Outsource_color","NorthBroiler"
"D244K000P00","D244K000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244K000P00","D244K000P00","PL","PoultryFarm_Luong Xuan Nghiem 2","Outsource_color","NorthBroiler"
"D244K000P11","D244K000P11","PL","PoultryFarm_Luong Xuan Nghiem 2","Outsource_color","NorthBroiler"
"D244K000P12","D244K000P12","PL","PoultryFarm_Luong Xuan Nghiem 2","Outsource_color","NorthBroiler"
"D244L000P00","D244L000P00","PL","PoultryFarm_Nguyen Quang Ninh","Outsource_color","NorthBroiler"
"D244M000P00","D244M000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244M000P00","D244M000P00","PL","PoultryFarm_Do Van Chieu","Outsource_color","NorthBroiler"
"D244M000P11","D244M000P11","PL","PoultryFarm_Do Van Chieu","Outsource_color","NorthBroiler"
"D244M000P12","D244M000P12","PL","PoultryFarm_Do Van Chieu","Outsource_color","NorthBroiler"
"D244N000P00","D244N000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244N000P00","D244N000P00","PL","PoultryFarm_Nghiem Xuan Bang","Outsource_color","NorthBroiler"
"D244N000P11","D244N000P11","PL","PoultryFarm_Nghiem Xuan Bang","Outsource_color","NorthBroiler"
"D244N000P12","D244N000P12","PL","PoultryFarm_Nghiem Xuan Bang","Outsource_color","NorthBroiler"
"D244O000P00","D244O000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244O000P00","D244O000P00","PL","PoultryFarm_Bui Van Trong","Outsource_color","NorthBroiler"
"D244O000P11","D244O000P11","PL","PoultryFarm_Bui Van Trong","Outsource_color","NorthBroiler"
"D244O000P12","D244O000P12","PL","PoultryFarm_Bui Van Trong","Outsource_color","NorthBroiler"
"D244P000P00","D244P000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244P000P00","D244P000P00","PL","PoultryFarm_Phan Trung Son","Outsource_color","NorthBroiler"
"D244P000P11","D244P000P11","PL","PoultryFarm_Phan Trung Son","Outsource_color","NorthBroiler"
"D244P000P12","D244P000P12","PL","PoultryFarm_Phan Trung Son","Outsource_color","NorthBroiler"
"D244Q000P00","D244Q000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244Q000P00","D244Q000P00","PL","PoultryFarm_Nguyen Van Quang","Outsource_color","NorthBroiler"
"D244Q000P11","D244Q000P11","PL","PoultryFarm_Nguyen Van Quang","Outsource_color","NorthBroiler"
"D244R000P00","D244R000P00","PL","PoultryFarm_Man Van Thuong","Outsource_color","NorthBroiler"
"D244S000P00","D244S000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244S000P00","D244S000P00","PL","PoultryFarm_Bui Van Tam","Outsource_color","NorthBroiler"
"D244S000P11","D244S000P11","PL","PoultryFarm_Bui Van Tam","Outsource_color","NorthBroiler"
"D244S000P12","D244S000P12","PL","PoultryFarm_Bui Van Tam","Outsource_color","NorthBroiler"
"D244T000P00","D244T000P00","PL","PoultryFarm_Bui Van Han","Outsource_color","NorthBroiler"
"D244U000P00","D244U000P00","PL","PoultryFarm_Bui Van Truc","Outsource_color","NorthBroiler"
"D244V000P00","D244V000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D244V000P00","D244V000P00","PL","PoultryFarm_Luong Xuan Nghiem 1","Outsource_color","NorthBroiler"
"D244X000P00","D244X000P00","PL","PoultryFarm_Nguyen Quang Toi 2","Outsource_color","NorthBroiler"
"D244Y000P00","D244Y000P00","PL","PoultryFarm_Chu Van Phu","Outsource_color","NorthBroiler"
"D244Z000P00","D244Z000P00","PL","PoultryFarm_Khuat Thi An","Outsource_color","NorthBroiler"
"D246D000P00","D246D000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D246D000P00","D246D000P00","PL","PoultryFarm_Dinh Van Ky","Outsource_color","NorthBroiler"
"D246D000P11","D246D000P11","PL","PoultryFarm_Dinh Van Ky","Outsource_color","NorthBroiler"
"D246E000P00","D246E000P00","PL","PoultryFarm_Pham Van Manh","Outsource_color","NorthBroiler"
"D246R000P00","D246R000P00","BS","Func.Dept_Poultry North_Leasing_BroilerColor","",""
"D246R000P00","D246R000P00","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246R000P11","D246R000P11","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246R000P12","D246R000P12","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246RM01P00","D246RM01P00","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246RM05P00","D246RM05P00","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246RM08P00","D246RM08P00","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246RM21P00","D246RM21P00","BS","Func.Dept_Poultry North_Leasing_BroilerColor","",""
"D246RM21P00","D246RM21P00","PL","PoultryFarm_Le Van Thanh","Leasing_color_Hai Duong","NorthBroiler"
"D246S000P00","D246S000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D246S000P00","D246S000P00","PL","PoultryFarm_Tran Van Tuan","Outsource_color","NorthBroiler"
"D246S000P11","D246S000P11","PL","PoultryFarm_Tran Van Tuan","Outsource_color","NorthBroiler"
"D246S000P12","D246S000P12","PL","PoultryFarm_Tran Van Tuan","Outsource_color","NorthBroiler"
"D247D000P00","D247D000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D247D000P00","D247D000P00","PL","PoultryFarm_Dao Tuan Trieu","Outsource_color","NorthBroiler"
"D247D000P11","D247D000P11","PL","PoultryFarm_Dao Tuan Trieu","Outsource_color","NorthBroiler"
"D247D000P12","D247D000P12","PL","PoultryFarm_Dao Tuan Trieu","Outsource_color","NorthBroiler"
"D248B000000","D248B000000","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248B000B32","D248B000B32","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248B000B33","D248B000B33","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248B000D00","D248B000D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248B000D10","D248B000D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248B000D30","D248B000D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248B000D50","D248B000D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BA02D00","D248BA02D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BA03D00","D248BA03D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BA04D00","D248BA04D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BA05D00","D248BA05D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BA06D00","D248BA06D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BA09D00","D248BA09D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BE03D00","D248BE03D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BF01D00","D248BF01D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BL01D00","D248BL01D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BM01D00","D248BM01D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BM05D00","D248BM05D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BM08D00","D248BM08D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BM10D00","D248BM10D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BS00D00","D248BS00D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BS00D10","D248BS00D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BS00D30","D248BS00D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248BS00D50","D248BS00D00","PL","SwineFarm_Thanh Hoa 2","Thanh Hoa 2","North 2"
"D248C000000","D248C000000","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248C000D00","D248C000D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CA03D00","D248CA03D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CA04D00","D248CA04D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CA09D00","D248CA09D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CF01D00","D248CF01D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CL01D00","D248CL01D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CM01D00","D248CM01D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CM05D00","D248CM05D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CM08D00","D248CM08D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248CM10D00","D248CM10D00","PL","SwineFarm_Thanh Hoa 1","Thanh Hoa 1","North 2"
"D248D000000","D248D000000","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248D000C00","D248D000D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248D000D00","D248D000D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248D000D74","D248D000D74","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248D000D81","D248D000D81","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DA02D00","D248DA02D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DA05D00","D248DA05D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DA06D00","D248DA06D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DA09D00","D248DA09D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DE03D00","D248DE03D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DF01D00","D248DF01D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DL01D00","D248DL01D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DM01D00","D248DM01D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DM05D00","D248DM05D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DM08D00","D248DM08D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DM10D00","D248DM10D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DS00D00","D248DS00D00","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DS00D74","D248DS00D74","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D248DS00D81","D248DS00D81","PL","SwineFarm_Thanh Hoa 3","Thanh Hoa 3","North 2"
"D251D000P00","D251D000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D251D000P00","D251D000P00","PL","PoultryFarm_Pham Van Duc","Outsource_color","NorthBroiler"
"D251D000P11","D251D000P11","PL","PoultryFarm_Pham Van Duc","Outsource_color","NorthBroiler"
"D251D000P12","D251D000P12","PL","PoultryFarm_Pham Van Duc","Outsource_color","NorthBroiler"
"D252D000P00","D252D000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252D000P00","D252D000P00","PL","PoultryFarm_Lang Van Long","Outsource_color","NorthBroiler"
"D252D000P11","D252D000P11","PL","PoultryFarm_Lang Van Long","Outsource_color","NorthBroiler"
"D252D000P12","D252D000P12","PL","PoultryFarm_Lang Van Long","Outsource_color","NorthBroiler"
"D252E000P00","D252E000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252E000P00","D252E000P00","PL","PoultryFarm_Pham Van Truong","Outsource_color","NorthBroiler"
"D252E000P11","D252E000P11","PL","PoultryFarm_Pham Van Truong","Outsource_color","NorthBroiler"
"D252E000P12","D252E000P12","PL","PoultryFarm_Pham Van Truong","Outsource_color","NorthBroiler"
"D252F000P00","D252F000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252F000P00","D252F000P00","PL","PoultryFarm_Nguyen Xuan Vu","Outsource_color","NorthBroiler"
"D252F000P11","D252F000P11","PL","PoultryFarm_Nguyen Xuan Vu","Outsource_color","NorthBroiler"
"D252F000P12","D252F000P12","PL","PoultryFarm_Nguyen Xuan Vu","Outsource_color","NorthBroiler"
"D252T000P00","D252T000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252T000P00","D252T000P00","PL","PoultryFarm_Nguyen Le Thu 1","Outsource_color","NorthBroiler"
"D252T000P11","D252T000P11","PL","PoultryFarm_Nguyen Le Thu 1","Outsource_color","NorthBroiler"
"D252T000P12","D252T000P12","PL","PoultryFarm_Nguyen Le Thu 1","Outsource_color","NorthBroiler"
"D252U000P00","D252U000P00","PL","PoultryFarm_Tran Van Thang","Outsource_color","NorthBroiler"
"D252V000P00","D252V000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252V000P00","D252V000P00","PL","PoultryFarm_Nguyen Le Thu 2","Outsource_color","NorthBroiler"
"D252V000P11","D252V000P11","PL","PoultryFarm_Nguyen Le Thu 2","Outsource_color","NorthBroiler"
"D252V000P12","D252V000P12","PL","PoultryFarm_Nguyen Le Thu 2","Outsource_color","NorthBroiler"
"D252W000P00","D252W000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252W000P00","D252W000P00","PL","PoultryFarm_Vu Van Hoat","Outsource_color","NorthBroiler"
"D252W000P11","D252W000P11","PL","PoultryFarm_Vu Van Hoat","Outsource_color","NorthBroiler"
"D252W000P12","D252W000P12","PL","PoultryFarm_Vu Van Hoat","Outsource_color","NorthBroiler"
"D252X000P00","D252X000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D252X000P00","D252X000P00","PL","PoultryFarm_Nguyen Xuan Chung","Outsource_color","NorthBroiler"
"D252X000P11","D252X000P11","PL","PoultryFarm_Nguyen Xuan Chung","Outsource_color","NorthBroiler"
"D252X000P12","D252X000P12","PL","PoultryFarm_Nguyen Xuan Chung","Outsource_color","NorthBroiler"
"D253S000P00","D253S000P00","BS","Func.Dept_Poultry North_Outsource_BroilerColor","",""
"D253S000P00","D253S000P00","PL","PoultryFarm_Nguyen Xuan Hoai","Outsource_color","NorthBroiler"
"D253S000P11","D253S000P11","PL","PoultryFarm_Nguyen Xuan Hoai","Outsource_color","NorthBroiler"
"D253S000P12","D253S000P12","PL","PoultryFarm_Nguyen Xuan Hoai","Outsource_color","NorthBroiler"
"D258B000000","D258B000000","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000B00","D258B000B00","PL","SwineFarm_Bac Can 1","Bac Can 1 semen","North 1"
"D258B000B32","D258B000B32","PL","SwineFarm_Bac Can 1","Bac Can 1 semen","North 1"
"D258B000B33","D258B000B33","PL","SwineFarm_Bac Can 1","Bac Can 1 semen","North 1"
"D258B000C00","D258B000D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000C01","D258B000D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000C04","D258B000D74","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D00","D258B000D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D10","D258B000D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D30","D258B000D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D50","D258B000D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D71","D258B000D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D74","D258B000D74","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258B000D81","D258B000D81","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BA02D00","D258BA02D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BA03D00","D258BA03D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BA04D00","D258BA04D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BA05D00","D258BA05D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BA06D00","D258BA06D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BA07B00","D258BA07B00","PL","SwineFarm_Bac Can 1","Bac Can 1 semen","North 1"
"D258BA08B00","D258BA08B00","PL","SwineFarm_Bac Can 1","Bac Can 1 semen","North 1"
"D258BA09D00","D258BA09D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BE03D00","D258BE03D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BF01D00","D258BF01D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BL01D00","D258BL01D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BM01D00","D258BM01D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BM05D00","D258BM05D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BM08D00","D258BM08D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BM10D00","D258BM10D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BM16D00","D258BM16D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00B00","D258BS00B00","PL","SwineFarm_Bac Can 1","Bac Can 1 semen","North 1"
"D258BS00C01","D258BS00D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00C04","D258BS00D74","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D00","D258BS00D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D10","D258BS00D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D30","D258BS00D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D50","D258BS00D00","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D71","D258BS00D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D74","D258BS00D74","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS00D81","D258BS00D81","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS08C01","D258BS08D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS08D71","D258BS08D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS09C01","D258BS09D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS09D71","D258BS09D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS28C01","D258BS28D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS28D71","D258BS28D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS32C01","D258BS32D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS32D71","D258BS32D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS53C01","D258BS53D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS53D71","D258BS53D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS55C01","D258BS55D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS55D71","D258BS55D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS56C01","D258BS56D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258BS56D71","D258BS56D71","PL","SwineFarm_Bac Can 1","Bac Can 1","North 1"
"D258C000000","D258C000000","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CA03D00","D258CA03D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CF01D00","D258CF01D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CL01D00","D258CL01D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CM01D00","D258CM01D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CM05D00","D258CM05D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CM08D00","D258CM08D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D258CM10D00","D258CM10D00","PL","SwineFarm_Bac Can 2","Bac Can 2","North 1"
"D259B000000","D259B000000","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259B000D00","D259B000D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BA03D00","D259BA03D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BA04D00","D259BA04D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BF01D00","D259BF01D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BL01D00","D259BL01D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BM01D00","D259BM01D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BM05D00","D259BM05D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BM08D00","D259BM08D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D259BM10D00","D259BM10D00","PL","SwineFarm_Yen Bai 1","Yen Bai 1","North 1"
"D260C000000","D260C000000","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260C000C00","D260C000D00","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260C000C03","D260C000D73","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260C000D00","D260C000D00","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260C000D73","D260C000D73","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260C000D74","D260C000D74","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260C000D81","D260C000D81","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
"D260CA05D00","D260CA05D00","PL","SwineFarm_Dak Nong 2","Dak Nong 2","South 2"
